depth,BT,BSAL,SSAL,SST,chla,month,season,SBFDESED,SEDSIZE,SUBREGION2,BENHAB,SBFDEPTH,SBF.GRP,LPI
24,23.58,32.108,32.106,23.58,3.8105640411377,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
28,22.69,31.695,31.555,23.44,1.39246094226837,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
48,14.26,32.84,33.879,20.09,1.34677577018738,9,FALL,ModerateFlatGravel,0.5,SouthernNewEngland,SNE_223,Moderate Flat,MidFlat,MidLandPosition
347,5.3,34.956,30.827,11.6,1.13368356227875,10,FALL,SideSlopeSand,0.48,GulfofMaine,GOM_5,Side Slope,HighSlope,HighLandPosition
189,8.9,34.983,33.171,15.4,2.7649202346801802,10,FALL,HighFlatSand,0.48,GulfofMaine,GOM_2,High Flat,HighFlat,HighLandPosition
63,19.39,34.564,34.977,20.94,1.07794427871704,10,FALL,ModerateDepressionSand,0.35,SouthernNewEngland,SNE_223,Moderate Depression,Depression,LowLandPosition
23,22.79,30.703,30.705,22.78,2.19524145126343,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
133,12.8,35.328,35.043,24.2,0.216170400381088,9,FALL,HighFlatSand,0.35,GulfofMaine,GOM_1,High Flat,HighFlat,HighLandPosition
112,11.87,34.812,32.406,14.58,1.49727833271027,10,FALL,SideSlopeSand,0.48,GulfofMaine,GOM_1,Side Slope,HighSlope,HighLandPosition
31,19.87,31.955,31.69,20.18,0.771724700927734,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
18,23,31.236,31.25,23.8,1.68961083889008,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
57,14.4,34.248,31.893,24.32,0.556246995925903,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
53,14.75,32.568,32.273,15,3.55885457992554,10,FALL,ShallowFlatSand,0.36,GulfofMaine,GOM_557,Shallow Flat,MidFlat,MidLandPosition
21,15.7,32.039,31.26,18.86,3.97354054450989,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
87,11.33,34.264,33.044,20.64,0.809997081756592,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
210,9.19,34.978,33.171,11.35,1.24417996406555,11,FALL,DeeperDepressionSand,0.17,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
201,8.91,35.208,35.806,23.2,0.51868599653244,10,FALL,HighFlatSand,0.48,GulfofMaine,GOM_2,High Flat,HighFlat,HighLandPosition
108,13.53,35.28,32.389,14.69,1.43198716640472,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
64,10.73,32.878,31.294,23.88,0.429072648286819,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
89,15.27,35.001,35.031,22.34,0.902689218521118,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
65,11.6,33.727,33.286,18.5,0.858551025390625,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
153,14.4,35.676,35.481,24.1,0.473111391067505,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
154,12.81,35.514,35.833,26.16,0.241185083985329,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
22,16.94,30.816,28.659,20.76,14.3692626953125,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
23,18.4,31.559,31.54,21.19,2.9832398891449,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
58,11.4,33.515,31.924,19.6,0.287194281816483,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
31,15.95,31.933,31.932,15.93,2.48735976219177,10,FALL,VeryShallowFlatSand,0.35,GulfofMaine,GOM_557,Very Shallow Flat,MidFlat,MidLandPosition
41,14.8,33.18,32.414,18.9,1.07841086387634,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
227,12.15,35.283,34.849,23.74,0.270004451274872,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
57,11.9,33.055,34.586,21.9,0.377532988786697,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
85,10.28,32.862,32.502,16.12,2.47753214836121,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_9,High Flat,HighFlat,HighLandPosition
206,8.5,34.754,32.907,13.93,1.38677203655243,10,FALL,HighFlatSand,0.17,GulfofMaine,GOM_5,High Flat,HighFlat,HighLandPosition
34,18.87,32.29,32.291,18.98,1.74714136123657,9,FALL,ShallowDepressionSand,0.36,SouthernNewEngland,SNE_6,Shallow Depression,Depression,LowLandPosition
61,14.8,32.311,32.303,14.93,3.49404501914978,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_9,High Flat,HighFlat,HighLandPosition
82,7,33.419,32.411,13.69,1.20391869544983,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_9,High Flat,HighFlat,HighLandPosition
148,9.05,33.784,32.924,12.37,2.22053503990173,10,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
82,8.44,33.349,34.04,22.79,0.24485120177269,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
24,14.21,32.896,31.445,19.17,3.43309736251831,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
49,14.84,32.457,32.408,16.77,1.03734064102173,9,FALL,HighFlatSand,0.35,GulfofMaine,GOM_1,High Flat,HighFlat,HighLandPosition
44,9.81,32.226,31.855,14.08,1.9957560300827,10,FALL,VeryShallowDepressionSand,0.17,GulfofMaine,GOM_8,Very Shallow Depression,Depression,LowLandPosition
64,16.38,32.723,32.709,16.35,1.67363560199738,10,FALL,ModerateFlatSand,0.35,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
31,23.47,32.446,32.406,23.79,0.885830223560333,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
191,7.48,34.093,32.942,12.23,1.42959713935852,10,FALL,DeeperFlatGravel,0.5,GulfofMaine,GOM_12,Deeper Flat,MidFlat,MidLandPosition
66,10.4,32.928,33.546,20.42,0.398573249578476,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
155,4.79,33.133,32.401,10.37,1.29063153266907,10,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
39,13.25,32.349,31.763,20.02,0.885487377643585,9,FALL,ModerateFlatGravel,0.5,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
136,7.3,33.355,32.211,12,3.32762455940247,10,FALL,LowSlopeSilt/Mud,0.03,GulfofMaine,GOM_2,Low Slope,LowSlope,LowLandPosition
147,6.41,33.213,32.189,11.73,1.88774871826172,10,FALL,DeepDepressionSand,0.17,GulfofMaine,GOM_2,Deep Depression,Depression,LowLandPosition
168,5.84,33.466,32.389,11.36,2.00185370445251,10,FALL,LowSlopeGravel,0.5,GulfofMaine,GOM_2,Low Slope,LowSlope,LowLandPosition
21,20.08,31.49,31.52,21.34,3.8290867805481,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
24,19.33,31.986,31.873,21.09,1.69896858930588,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
36,14.72,32.315,32.271,15.15,1.43428444862366,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_18,High Flat,HighFlat,HighLandPosition
101,11.02,33.685,33.198,11.35,1.31956124305725,10,FALL,SomewhatDeepDepressionGrave,0.5,GulfofMaine,GOM_7,Somewhat Deep Depression,Depression,LowLandPosition
193,12.43,35.547,35.726,22.92,0.506856858730316,10,FALL,SideSlopeSand,0.48,SouthernNewEngland,SNE_387,Side Slope,HighSlope,HighLandPosition
65,6.21,33.148,32.602,14.39,1.20391869544983,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_9,High Flat,HighFlat,HighLandPosition
26,17.69,31.756,31.469,17.61,4.63406229019165,9,FALL,ModerateDepressionSand,0.48,SouthernNewEngland,SNE_873,Moderate Depression,Depression,LowLandPosition
37,18.6,32.312,31.32,21.06,0.828667163848877,9,FALL,ModerateFlatGravel,0.5,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
166,7.44,34.188,32.824,15.66,1.75704526901245,10,FALL,LowSlopeGravel,0.5,GulfofMaine,GOM_2,Low Slope,LowSlope,LowLandPosition
61,16.1,32.614,32.598,16.13,1.42064237594604,10,FALL,ShallowFlatSand,0.35,GulfofMaine,GOM_557,Shallow Flat,MidFlat,MidLandPosition
303,8.77,35.188,35.265,22.18,0.318184554576874,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
109,10.69,33.363,33.06,10.36,0.95596832036972,11,FALL,HighFlatSand,0.35,GulfofMaine,GOM_1,High Flat,HighFlat,HighLandPosition
132,8.21,33.601,32.864,11.97,2.22053503990173,10,FALL,HighFlatSilt/Mud,0.03,GulfofMaine,GOM_2,High Flat,HighFlat,HighLandPosition
84,9.82,33.3,32.041,13.81,1.04386699199677,10,FALL,DeepDepressionSand,0.17,SouthernNewEngland,SNE_66,Deep Depression,Depression,LowLandPosition
33,12.41,32.45,32.429,12.57,0.976542770862579,10,FALL,ModerateFlatGravel,0.5,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
118,8.6,34.043,31.586,15.3,1.0032514333725,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
88,11.45,34.413,32.751,22.38,0.465798139572144,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
187,7.09,33.858,32.684,11.7,1.48982560634613,10,FALL,LowSlopeGravel,0.5,GulfofMaine,GOM_2,Low Slope,LowSlope,LowLandPosition
94,14.27,34.441,31.404,24.18,1.13287699222565,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
100,9.98,33.839,32.659,17.35,0.465591251850128,10,FALL,HighFlatSand,0.35,GulfofMaine,GOM_183,High Flat,HighFlat,HighLandPosition
53,13.58,32.342,32.302,16.37,1.61791598796844,9,FALL,HighFlatSand,0.48,GulfofMaine,GOM_1,High Flat,HighFlat,HighLandPosition
251,9.57,35.27,32.765,12.54,1.11797297000885,10,FALL,DeepestDepressionGravel,0.5,GulfofMaine,GOM_7,Deepest Depression,Depression,LowLandPosition
182,12.73,35.51,35.347,22.44,0.624219059944153,10,FALL,HighFlatSand,0.48,GulfofMaine,GOM_2,High Flat,HighFlat,HighLandPosition
64,11.57,32.762,33.104,19.29,0.473753601312637,9,FALL,ModerateDepressionSand,0.35,SouthernNewEngland,SNE_223,Moderate Depression,Depression,LowLandPosition
39,10.89,32.979,32.257,24.67,0.645040690898895,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
92,10.58,33.614,32.215,22.11,0.453210264444351,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
60,12.15,32.593,32.365,17.38,0.61623752117157,9,FALL,ShallowFlatSand,0.35,GulfofMaine,GOM_557,Shallow Flat,MidFlat,MidLandPosition
94,11.81,34.128,32.607,14.99,1.36215889453888,10,FALL,HighFlatSand,0.35,GulfofMaine,GOM_183,High Flat,HighFlat,HighLandPosition
173,8.3,34.264,32.657,12.95,1.01364421844482,11,FALL,HighFlatSand,0.17,GulfofMaine,GOM_5,High Flat,HighFlat,HighLandPosition
80,11.95,34.459,33.706,21.35,0.319665253162384,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
140,4.77,32.736,32.428,10.22,1.85416543483734,10,FALL,DeepDepressionSilt/Mud,0.03,GulfofMaine,GOM_7,Deep Depression,Depression,LowLandPosition
65,10.81,33.781,33.992,22.51,0.470162659883499,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
188,10.04,34.588,33.203,12.07,1.343317,11,FALL,HighFlatSand,0.17,GulfofMaine,GOM_5,High Flat,HighFlat,HighLandPosition
24,20.17,31.574,31.576,20.17,5.96693468093872,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
97,12.80375,33.38875,33.359625,19.7225,0.991779446601868,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
23,21.23,32.521,26.867,24.63,1.43020057678223,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
168,12.41,35.36,31.85,23.46,0.511483907699585,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
78,11.19,33.127,33.344,18.66,0.468676567077637,9,FALL,ModerateFlatSand,0.35,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
26,21,32.186,31.683,22.42,2.66950511932373,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
61,8.6,32.109,31.431,16.8,1.04934966564178,10,FALL,ModerateDepressionSand,0.35,SouthernNewEngland,SNE_223,Moderate Depression,Depression,LowLandPosition
71,11.43,33.854,33.291,20.19,0.46987721323967,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
25,18.57,31.81,31.582,19.7,1.45673406124115,9,FALL,ShallowDepressionSand,0.35,SouthernNewEngland,SNE_316,Shallow Depression,Depression,LowLandPosition
39,11,32.631,31.803,19.7,0.856687128543854,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
223,9.48,35.225,33.091,14.99,0.525906324386597,10,FALL,SideSlopeGravel,0.5,GulfofMaine,GOM_7,Side Slope,HighSlope,HighLandPosition
73,10.81,32.733,32.309,16.46,1.94966673851013,10,FALL,ModerateDepressionSand,0.36,GulfofMaine,GOM_91,Moderate Depression,Depression,LowLandPosition
206,7.92,34.483,32.154,16.19,1.48050498962402,10,FALL,HighFlatSand,0.35,GulfofMaine,GOM_2,High Flat,HighFlat,HighLandPosition
242,8.59,35.163,34.639,20.78,0.627090990543365,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
46,15.6,32.444,32.418,16.3,2.32186341285706,10,FALL,ShallowDepressionSand,0.35,GulfofMaine,GOM_557,Shallow Depression,Depression,LowLandPosition
111,14.06,35.388,35.039,21.39,0.465591251850128,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
145,14.66,35.761,35.226,23.63,0.666352987289429,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
39,14.81,32.868,32.637,19.98,0.771724700927734,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
33,14.38,32.221,31.979,17.68,2.29893064498901,9,FALL,ShallowDepressionGravel,0.5,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
86,6.43,32.665,32.301,11.67,1.88774871826172,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
31,19.75,32.545,32.361,19.64,2.54940986633301,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
216,7.41,34.182,31.918,12.09,1.03006458282471,11,FALL,DeeperFlatSand,0.17,GulfofMaine,GOM_12,Deeper Flat,MidFlat,MidLandPosition
23,23.68,31.852,31.823,23.72,1.20280945301056,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
152,12.95,35.675,35.135,21.11,0.622563123703003,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
39,10.85,33.286,33.085,21.08,1.02473986148834,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
30,12.96,32.785,31.876,25.12,5.88267230987549,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
218,8.12,35.058,32.793,16.59,0.977761805057526,10,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
233,8.08,34.283,33.054,10.08,0.928103566169739,11,FALL,DeepestFlatSilt/Mud,0.03,GulfofMaine,GOM_247,Deepest Flat,MidFlat,MidLandPosition
72,16.4,33.994,34.867,21.02,1.07794427871704,10,FALL,ModerateFlatSand,0.17,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
46,10.18,32.792,31.998,24.21,0.629612028598785,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
67,18,34.669,33.727,18.2,1.33805847167969,10,FALL,HighFlatSand,0.48,SouthernNewEngland,SNE_6,High Flat,HighFlat,HighLandPosition
197,7.04,34.467,32.392,13.74,1.44570016860962,10,FALL,DeeperFlatSand,0.17,GulfofMaine,GOM_12,Deeper Flat,MidFlat,MidLandPosition
102,10.86,33.519,33.015,10.91,1.283609,11,FALL,SomewhatDeepDepressionSand,0.17,GulfofMaine,GOM_12,Somewhat Deep Depression,Depression,LowLandPosition
69,10.8,32.183,31.842,13.4,2.01354026794434,10,FALL,ModerateFlatSand,0.35,GulfofMaine,GOM_91,Moderate Flat,MidFlat,MidLandPosition
33,23.2,32.502,30.825,23.6,0.578613102436066,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
32,16.75,32.746,32.705,17.14,5.34327077865601,10,FALL,HighFlatSand,0.36,GulfofMaine,GOM_91,High Flat,HighFlat,HighLandPosition
76,10.99,33.686,33.252,20.55,0.570514440536499,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
26,18.32,32.588,32.558,18.33,2.32789540290833,10,FALL,ModerateFlatSand,0.36,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
22,18.21,31.887,31.676,19.89,0.967220783233643,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
126,6.8,33.599,31.667,11.2,0.932472348213196,10,FALL,HighFlatSand,0.48,GulfofMaine,GOM_2,High Flat,HighFlat,HighLandPosition
197,12.05,35.499,33.45,21.69,0.361635118722916,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
222,8.28,34.422,32.041,17.65,1.24078798294067,10,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
33,22.59,31.967,31.947,23.43,0.953313112258911,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
80,9.1,32.782,32.529,9.5,3.87850069999695,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_9,High Flat,HighFlat,HighLandPosition
115,13.26,35.298,33.606,20.46,0.946939170360565,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
23,22.48,32.28,31.701,22.35,1.76087367534637,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
52,15.81,32.427,32.435,15.85,3.76656866073608,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_9,High Flat,HighFlat,HighLandPosition
176,6.02,33.158,32.18,15.1,1.36427569389343,10,FALL,DeeperDepressionSilt/Mud,0.03,GulfofMaine,GOM_247,Deeper Depression,Depression,LowLandPosition
91,13.22,35.095,33.334,20.49,0.46987721323967,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
129,9.41,34.863,33.462,19.82,1.40697944164276,10,FALL,HighFlatSand,0.35,SouthernNewEngland,SNE_437,High Flat,HighFlat,HighLandPosition
168,6.5,33.522,32.629,8.7,1.90208566188812,11,FALL,HighFlatSilt/Mud,0.03,GulfofMaine,GOM_247,High Flat,HighFlat,HighLandPosition
119,13.83,35.467,33.533,23.7,0.318702697753906,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
134,13.03,35.65,35.186,24.2,0.320118367671967,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
101,10.05,32.425,31.451,10.05,0.881146848201752,11,FALL,DeepFlatGravel,0.5,GulfofMaine,GOM_1028,Deep Flat,MidFlat,MidLandPosition
66,10.86,32.636,34.329,22.56,0.313173323869705,9,FALL,ModerateFlatSand,0.35,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
70,14.41,34.389,34.037,19.33,0.613740205764771,10,FALL,ModerateFlatSilt/Mud,0.03,SouthernNewEngland,SNE_36,Moderate Flat,MidFlat,MidLandPosition
177,6.59,33.65,33.385,11.79,0.880022943019867,11,FALL,DeeperDepressionSand,0.17,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
162,8.05,33.562,31.707,10.9,1.02706360816956,11,FALL,DeeperFlatSand,0.17,GulfofMaine,GOM_12,Deeper Flat,MidFlat,MidLandPosition
42,17.63,33.53,33.132,20.98,0.53403115272522,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
192,6.71,34.203,32.281,14.29,1.44570016860962,10,FALL,HighFlatSand,0.35,GulfofMaine,GOM_2,High Flat,HighFlat,HighLandPosition
82,11.48,33.425,33.208,11.43,1.31956124305725,10,FALL,ModerateDepressionGravel,0.5,GulfofMaine,GOM_91,Moderate Depression,Depression,LowLandPosition
162,7.35,33.598,32.377,17.68,1.40901696681976,10,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
78,12.07,33.718,34.774,22.72,0.991779446601868,10,FALL,SomewhatDeepFlatSand,0.35,SouthernNewEngland,SNE_949,Somewhat Deep Flat,MidFlat,MidLandPosition
148,4.47,33.096,31.963,14.13,0.930915296077728,10,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
71,11.69,33.825,32.696,20.18,0.46987721323967,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
